Association franco-yukonnaise,302 Strickland Street,Yukon,Whitehorse,Y1A 2K1,867-668-2663, ,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Atlantic Region Association of Immigrant Serving Agencies (ARAISA),2132B-6960 Mumford Road,Nova Scotia,Halifax,B3L 4P1,902-431-3203,INFO@ARAISA.CA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Aurora College,4509 Franklin Avenue,Northwest Territories,Yellowknife,X1A 2B9,867-920-3279,info@auroracollege.nt.ca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aurora Family Therapy Centre Inc.,515 Portage Avenue  ,Manitoba,Winnipeg,R3B 2E9,204-786-9251,aurora@uwinnipeg.ca,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Back in Motion,110 - 7525 King George Highway,British Columbia,Surrey,V3W 5A8,Inquiries Line: 604-575-3800; Reception: 604-575-3800, ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Battlefords Immigration Resource Centre,761C 106th Street,Saskatchewan,North Battleford,S9A 1V9,306-446-0622,immigration2@accesscomm.ca,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Big Brothers Big Sisters of Peel,71 West Drive Unit 23,Ontario,Brampton,L6T 5E2,905-457-7288, ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bilingual Economic Development Network of Newfoundland and Labrador,65 Ridge Road Unit 245,Newfoundland and Labrador,St. John's,A1B 4P5,709-726-5976,info@rdeetnl.ca,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Black Coalition for AIDS Prevention,20 Victoria Street 4th Floor,Ontario,Toronto,M5C 2N8,416-977-9955, ,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
Board of Education of School District No 43,1195 Lansdowne Drive,British Columbia,Coquitlam,V3B 7Y8,604-937-8054, ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Board of Education of School District No 43,1600 King Albert Ave,British Columbia,Coquitlam,V3J 1Y5,604-936-4201, ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Board of Education of School District No 43,3000 Pinewood Avenue,British Columbia,Coquitlam,V3B 7Y7,604-464-2513, ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Board of Education of School District No 43,380 Montgomery Street,British Columbia,Coquitlam,V3K 5G2,604-936-4261, ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Board of Governors of Red River College,339 River Road,Manitoba,Arborg,R0C 0A0,204-793-1104,kbedard106@rrc.ca,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Board of Governors of Red River College,430 Third Street,Manitoba,Steinbach,R5G0K5,204-793-1104,steinbach-ltc@rrc.ca,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Board of Governors of Red River College,436 7 St E The Pas,Manitoba,Thompson,R9A 1T4,204-793-1104,thompsonLTC@rrc.ca,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Board of Governors of Red River College,C212-2055 Notre Dame Avenue ,Manitoba,Winnipeg,R3H 0J9,204-632-2288,cle@rrc.ca,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bow Valley College,121 - 104 1st Avenue North West,Alberta,Calgary,T4B 0R2,403-355-1910,bvcairdrie@bowvalleycollege.ca,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bow Valley College,229 Bear Street,Alberta,Calgary,T1L 1A9,403-760-2485, ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bow Valley College,2nd Floor 710 Centre Street SE ,Alberta,Calgary,T1V 0H3,403-441-2399, ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bow Valley College,335 - 6th Avenue South East,Alberta,Calgary,T2G 4S6,403-410-3413,info@bowvalleycollege.ca,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Boys & Girls Club of Moncton,15 Everett Street,New Brunswick,Moncton,E1C 3Z6,506-858-0949, ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Boys and Girls Clubs Big Brothers & Big Sisters Society of Edmonton & Area,9425 109A Avenue NW,Alberta,Edmonton,T5H 1G1,780-424-8181, ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Boys and Girls Clubs of Calgary,731 13th Avenue NE,Alberta,Calgary,T2E 1C8,403-276-9981,info@bgcc.ab.ca,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bradford Immigrant & Community Services,11 Holland Street East PO Box 1564,Ontario,Bradford,L3Z 2B8,905-775-3343,inquiries@bradfordimmigrant.ca,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Brampton Multicultural Community Centre,197 County Court Boulevard Suite 303,Ontario,Brampton,L6W 4P6,905-790-8482, ,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Brampton Multicultural Community Centre,4120 Ridgeway Drive Unit 43,Ontario,Mississauga,L5L 5S9,905-790-8482, ,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Brampton Multicultural Community Centre,Civic Centre 150 Central Park Drive Suite 107,Ontario,Brampton,L6T 2T9,905-790-8482, ,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bredin Centre for Career Advancement Bredin Institute,500 9707 110 Street NW,Alberta,Edmonton,T5K 2L9,780-425-3730, ,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bredin Centre for Learning,500 - 5010 43 Street ,Alberta,Red Deer,T4N 6H2,780-425-3730, ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
British Columbia Construction Association,405-655 Tyee Road  ,British Columbia,Victoria,V9A 6X5,250-475-1077,chris.atchison@bccassn.com,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Brooks and County Immigration Services (BCIS) - CCIS is Umbrella organization,Unit 2 - 500 Cassils Road E,Alberta,Brooks,T1R 1M6,403-362-0235, ,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Burnaby Neighbourhood House,4460 Beresford St Burnaby BC,British Columbia,Vancouver,V5H 0B8,604-431-0400,info@burnabynh.ca,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Caledon Community Services,18 King Street East,Ontario,Caledon,L7E 1E8,905-584-9460,engage@ccs4u.org,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Calgary Bridge Foundation for Youth - Country Hills Library,5920 Macleod Trail SW Suite 620,Alberta,Calgary,T3K 6E3,403-260-2600,ureddy@cbfy.ca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Calgary Bridge Foundation For Youth - Education Centre CBE,1221 8 Street SW,Alberta,Calgary,T2R 0L4,403-230-7745, ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Calgary Bridge Foundation for Youth - Macleod Place 1,5920 Macleod Trail SW,Alberta,Calgary,T2H 0K2,403-230-7745,ureddy@cbfy.ca,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Calgary Bridge Foundation for Youth - St. John Reception,15 12 Street NW ,Alberta,Calgary,T2N IY4,403-230-7745,ureddy@cbfy.ca,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Calgary Bridge Foundation for Youth - Village Square Library,2623 56 Street NE ,Alberta,Calgary,T1Y 6E7,403-260-2600,ureddy@cbfy.ca,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Calgary Catholic Immigration Society,2nd Floor 609 Centre Street,Alberta,High River,T1V 1R7,403-362-0236, ,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
